state,district,year_cleaned,crop,production,yield,annual_rainfall
Telangana,NAGARKURNOOL,2016,Dry chillies,2511.0,5.543046357615894,1043.4
Telangana,NAGARKURNOOL,2017,Dry chillies,868.0,2.8646864686468647,815.7
Telangana,NAGARKURNOOL,2017,Dry chillies,882.0,5.802631578947368,815.7
Telangana,NALGONDA,2016,Dry chillies,13857.0,2.3570335091001877,1043.4
Telangana,NALGONDA,2016,Dry chillies,1192.0,5.544186046511628,1043.4
Telangana,NALGONDA,2017,Dry chillies,4506.0,2.8958868894601544,815.7
Telangana,NALGONDA,2017,Dry chillies,302.0,5.807692307692308,815.7
Telangana,NIRMAL,2016,Dry chillies,2141.0,3.4756493506493507,1043.4
Telangana,NIRMAL,2017,Dry chillies,809.0,3.384937238493724,815.7
Telangana,NIRMAL,2017,Dry chillies,6.0,6.0,815.7
Telangana,NIZAMABAD,2016,Dry chillies,799.0,3.5829596412556053,1043.4
Telangana,NIZAMABAD,2016,Dry chillies,1175.0,5.54245283018868,1043.4
Telangana,NIZAMABAD,2017,Dry chillies,407.0,4.423913043478261,815.7
Telangana,NIZAMABAD,2017,Dry chillies,1277.0,5.804545454545455,815.7
Telangana,PEDDAPALLI,2016,Dry chillies,1149.0,2.7686746987951807,1043.4
Telangana,PEDDAPALLI,2016,Dry chillies,1746.0,5.542857142857143,1043.4
Telangana,PEDDAPALLI,2017,Dry chillies,1145.0,4.420849420849421,815.7
Telangana,RAJANNA,2016,Dry chillies,338.0,2.7704918032786887,1043.4
Telangana,RAJANNA,2017,Dry chillies,208.0,4.425531914893617,815.7
Telangana,RANGAREDDI,2016,Dry chillies,79.0,3.590909090909091,1043.4
Telangana,RANGAREDDI,2016,Dry chillies,244.0,5.545454545454546,1043.4
Telangana,RANGAREDDI,2017,Dry chillies,177.0,4.425,815.7
Telangana,RANGAREDDI,2017,Dry chillies,168.0,5.793103448275862,815.7
Telangana,SANGAREDDY,2016,Dry chillies,652.0,3.5824175824175826,1043.4
Telangana,SANGAREDDY,2016,Dry chillies,371.0,5.537313432835821,1043.4
Telangana,SANGAREDDY,2017,Dry chillies,362.0,4.414634146341464,815.7
Telangana,SIDDIPET,2016,Dry chillies,444.0,3.5806451612903225,1043.4
Telangana,SIDDIPET,2016,Dry chillies,67.0,5.583333333333333,1043.4
Telangana,SIDDIPET,2017,Dry chillies,18.0,4.5,815.7
Telangana,SURYAPET,2016,Dry chillies,13998.0,2.356962451591177,1043.4
Telangana,SURYAPET,2016,Dry chillies,4662.0,5.543400713436386,1043.4
Telangana,SURYAPET,2017,Dry chillies,8552.0,2.868835961086884,815.7
Telangana,SURYAPET,2017,Dry chillies,3911.0,5.8026706231454,815.7
Telangana,VIKARABAD,2016,Dry chillies,466.0,3.5846153846153848,1043.4
Telangana,VIKARABAD,2016,Dry chillies,521.0,5.542553191489362,1043.4
Telangana,VIKARABAD,2017,Dry chillies,592.0,4.417910447761194,815.7
Telangana,WANAPARTHY,2016,Dry chillies,1324.0,2.290657439446367,1043.4
Telangana,WANAPARTHY,2016,Dry chillies,183.0,5.545454545454546,1043.4
Telangana,WANAPARTHY,2017,Dry chillies,850.0,2.4709302325581395,815.7
Telangana,WARANGAL,2016,Dry chillies,23717.0,4.514943841614316,1043.4
Telangana,WARANGAL,2016,Dry chillies,11532.0,4.02794271742927,1043.4
Telangana,WARANGAL,2017,Dry chillies,19947.0,4.180008382229673,815.7
Telangana,WARANGAL,2017,Dry chillies,2888.0,3.9239130434782608,815.7
Telangana,WARANGAL URBAN,2016,Dry chillies,2276.0,4.515873015873016,1043.4
Telangana,WARANGAL URBAN,2016,Dry chillies,139.0,5.56,1043.4
Telangana,WARANGAL URBAN,2017,Dry chillies,221.0,1.8264462809917357,815.7
Telangana,YADADRI,2016,Dry chillies,181.0,2.3506493506493507,1043.4
Telangana,YADADRI,2016,Dry chillies,28.0,5.6,1043.4
Telangana,YADADRI,2017,Dry chillies,53.0,4.416666666666667,815.7
Telangana,ADILABAD,2016,Garlic,7.0,0.875,1043.4
Telangana,ADILABAD,2017,Garlic,4.0,1.3333333333333333,815.7
Telangana,NIRMAL,2016,Garlic,95.0,0.8482142857142857,1043.4
Telangana,NIRMAL,2017,Garlic,97.0,1.4057971014492754,815.7
Telangana,NIZAMABAD,2016,Garlic,268.0,6.380952380952381,1043.4
Telangana,NIZAMABAD,2017,Garlic,31.0,1.4090909090909092,815.7
Telangana,SANGAREDDY,2016,Garlic,39.0,2.7857142857142856,1043.4
Telangana,SANGAREDDY,2017,Garlic,7.0,1.4,815.7
Telangana,SIDDIPET,2016,Garlic,42.0,2.8,1043.4
Telangana,SIDDIPET,2017,Garlic,50.0,1.3888888888888888,815.7
Telangana,WARANGAL URBAN,2017,Garlic,76.0,1.4074074074074074,815.7
Telangana,ADILABAD,2016,Ginger,56.0,7.0,1043.4
Telangana,ADILABAD,2017,Ginger,35.0,7.0,815.7
Telangana,KHAMMAM,2016,Ginger,14.0,7.0,1043.4
Telangana,KHAMMAM,2017,Ginger,,0.0,815.7
Telangana,MEDAK,2016,Ginger,140.0,7.0,1043.4
Telangana,NALGONDA,2016,Ginger,35.0,7.0,1043.4
Telangana,SANGAREDDY,2016,Ginger,13516.0,6.985012919896641,1043.4
Telangana,SANGAREDDY,2017,Ginger,12756.0,7.06312292358804,815.7
Telangana,SIDDIPET,2016,Ginger,70.0,7.0,1043.4
Telangana,SIDDIPET,2016,Ginger,258.0,6.972972972972973,1043.4
Telangana,SIDDIPET,2017,Ginger,170.0,7.083333333333333,815.7
Telangana,WARANGAL,2017,Ginger,21.0,7.0,815.7
Telangana,ADILABAD,2016,Gram,21363.0,1.5509655873384638,1043.4
Telangana,ADILABAD,2017,Gram,27651.0,1.742014742014742,815.7
Telangana,BHADRADRI,2017,Gram,2.0,2.0,815.7
Telangana,JAGITIAL,2016,Gram,216.0,1.3012048192771084,1043.4
Telangana,JAGITIAL,2017,Gram,290.0,1.5183246073298429,815.7
Telangana,JANGOAN,2016,Gram,303.0,1.3004291845493563,1043.4
Telangana,JANGOAN,2017,Gram,287.0,1.5185185185185186,815.7
Telangana,JAYASHANKAR,2016,Gram,204.0,1.2993630573248407,1043.4
Telangana,JAYASHANKAR,2017,Gram,391.0,1.5155038759689925,815.7
Telangana,JOGULAMBA,2016,Gram,11172.0,0.6570218772053634,1043.4
Telangana,JOGULAMBA,2017,Gram,20403.0,1.3120056588000772,815.7
Telangana,KAMAREDDY,2016,Gram,28232.0,1.339978166975177,1043.4
Telangana,KAMAREDDY,2017,Gram,33214.0,1.6870174725721252,815.7
Telangana,KARIMNAGAR,2016,Gram,352.0,1.2988929889298892,1043.4
Telangana,KARIMNAGAR,2017,Gram,302.0,1.5175879396984924,815.7
Telangana,KHAMMAM,2016,Gram,57.0,1.2954545454545454,1043.4
Telangana,KHAMMAM,2017,Gram,26.0,1.5294117647058822,815.7
Telangana,KOMARAM BHEEM ASIFABAD,2016,Gram,5810.0,1.8808675946908384,1043.4
Telangana,KOMARAM BHEEM ASIFABAD,2017,Gram,1726.0,1.2399425287356325,815.7
Telangana,MAHABUBABAD,2016,Gram,6.0,1.2,1043.4
Telangana,MAHABUBABAD,2017,Gram,8.0,1.6,815.7
Telangana,MAHBUBNAGAR,2016,Gram,496.0,1.2984293193717278,1043.4
Telangana,MAHBUBNAGAR,2017,Gram,984.0,1.5161787365177195,815.7
Telangana,MANCHERIAL,2016,Gram,340.0,1.297709923664122,1043.4
Telangana,MANCHERIAL,2017,Gram,230.0,1.513157894736842,815.7
Telangana,MEDAK,2016,Gram,959.0,1.0596685082872928,1043.4
Telangana,MEDAK,2017,Gram,880.0,1.3414634146341464,815.7
Telangana,MEDCHAL,2016,Gram,116.0,1.303370786516854,1043.4
Telangana,MEDCHAL,2017,Gram,118.0,1.5128205128205128,815.7
Telangana,NAGARKURNOOL,2016,Gram,601.0,1.2980561555075594,1043.4
Telangana,NAGARKURNOOL,2017,Gram,311.0,1.517073170731707,815.7
Telangana,NALGONDA,2016,Gram,205.0,1.2974683544303798,1043.4
Telangana,NALGONDA,2017,Gram,150.0,1.5151515151515151,815.7
Telangana,NIRMAL,2016,Gram,8754.0,1.1729867345571483,1043.4
Telangana,NIRMAL,2017,Gram,10634.0,1.071975806451613,815.7
Telangana,NIZAMABAD,2016,Gram,15664.0,1.5579868708971554,1043.4
Telangana,NIZAMABAD,2017,Gram,17984.0,1.6749557604545031,815.7
Telangana,PEDDAPALLI,2016,Gram,231.0,1.297752808988764,1043.4
Telangana,PEDDAPALLI,2017,Gram,167.0,1.518181818181818,815.7
Telangana,RAJANNA,2016,Gram,464.0,1.299719887955182,1043.4
Telangana,RAJANNA,2017,Gram,517.0,1.5161290322580645,815.7
Telangana,RANGAREDDI,2016,Gram,4204.0,1.4771609276177091,1043.4
Telangana,RANGAREDDI,2017,Gram,1.0,1.0,815.7
Telangana,RANGAREDDI,2017,Gram,3768.0,1.4028294862248698,815.7
Telangana,SANGAREDDY,2016,Gram,14136.0,1.4209891435464417,1043.4
Telangana,SANGAREDDY,2017,Gram,9703.0,1.366042517246234,815.7
Telangana,SIDDIPET,2016,Gram,7099.0,1.4229304469833637,1043.4
Telangana,SIDDIPET,2017,Gram,4926.0,1.3150026695141483,815.7
Telangana,SURYAPET,2016,Gram,114.0,1.2954545454545454,1043.4
Telangana,SURYAPET,2017,Gram,150.0,1.5151515151515151,815.7
Telangana,VIKARABAD,2016,Gram,5812.0,1.575921908893709,1043.4
Telangana,VIKARABAD,2017,Gram,4668.0,1.4398519432449106,815.7
Telangana,WANAPARTHY,2016,Gram,4314.0,1.2990063233965674,1043.4
Telangana,WANAPARTHY,2017,Gram,6341.0,2.1321452589105583,815.7
Telangana,WARANGAL,2016,Gram,242.0,1.3010752688172045,1043.4
Telangana,WARANGAL,2017,Gram,1408.0,1.5156081808396125,815.7
Telangana,WARANGAL URBAN,2016,Gram,203.0,1.301282051282051,1043.4
Telangana,WARANGAL URBAN,2017,Gram,403.0,1.5150375939849623,815.7
Telangana,YADADRI,2016,Gram,112.0,1.302325581395349,1043.4
Telangana,YADADRI,2017,Gram,130.0,1.5116279069767442,815.7
Telangana,ADILABAD,2016,Groundnut,2717.0,2.067732115677321,1043.4
Telangana,ADILABAD,2017,Groundnut,2258.0,2.235643564356436,815.7
Telangana,BHADRADRI,2016,Groundnut,583.0,1.9304635761589404,1043.4
Telangana,BHADRADRI,2016,Groundnut,4746.0,2.2219101123595504,1043.4
Telangana,BHADRADRI,2017,Groundnut,779.0,2.188202247191011,815.7
Telangana,BHADRADRI,2017,Groundnut,2999.0,3.04158215010142,815.7
Telangana,JAGITIAL,2016,Groundnut,2443.0,1.7936857562408224,1043.4
Telangana,JAGITIAL,2017,Groundnut,1360.0,1.452991452991453,815.7
Telangana,JANGOAN,2016,Groundnut,1102.0,3.722972972972973,1043.4
Telangana,JANGOAN,2016,Groundnut,6165.0,1.370913942628419,1043.4
Telangana,JANGOAN,2017,Groundnut,895.0,2.188264058679706,815.7
Telangana,JANGOAN,2017,Groundnut,2582.0,1.6583172768143866,815.7
Telangana,JAYASHANKAR,2016,Groundnut,227.0,3.721311475409836,1043.4
Telangana,JAYASHANKAR,2016,Groundnut,2384.0,2.06764960971379,1043.4
Telangana,JAYASHANKAR,2017,Groundnut,107.0,2.183673469387755,815.7
Telangana,JAYASHANKAR,2017,Groundnut,1253.0,1.7647887323943665,815.7
Telangana,JOGULAMBA,2016,Groundnut,20491.0,1.639017757158855,1043.4
Telangana,JOGULAMBA,2016,Groundnut,31470.0,2.390974016106975,1043.4
Telangana,JOGULAMBA,2017,Groundnut,19445.0,1.9180311698559875,815.7
Telangana,JOGULAMBA,2017,Groundnut,27144.0,2.8339945708916265,815.7
Telangana,KAMAREDDY,2016,Groundnut,583.0,2.067375886524822,1043.4
Telangana,KAMAREDDY,2017,Groundnut,353.0,2.2341772151898733,815.7
Telangana,KARIMNAGAR,2016,Groundnut,2.0,2.0,1043.4
Telangana,KARIMNAGAR,2016,Groundnut,5618.0,2.4111587982832616,1043.4
Telangana,KARIMNAGAR,2017,Groundnut,711.0,2.187692307692308,815.7
Telangana,KARIMNAGAR,2017,Groundnut,2229.0,1.47713717693837,815.7
Telangana,KHAMMAM,2016,Groundnut,440.0,1.9298245614035088,1043.4
Telangana,KHAMMAM,2016,Groundnut,3998.0,1.5598907530238002,1043.4
Telangana,KHAMMAM,2017,Groundnut,223.0,2.1862745098039214,815.7
Telangana,KHAMMAM,2017,Groundnut,3667.0,2.1221064814814814,815.7
Telangana,KOMARAM BHEEM ASIFABAD,2016,Groundnut,68.0,2.060606060606061,1043.4
Telangana,MAHABUBABAD,2016,Groundnut,711.0,3.722513089005236,1043.4
Telangana,MAHABUBABAD,2016,Groundnut,10874.0,1.2990084816628835,1043.4
Telangana,MAHABUBABAD,2017,Groundnut,381.0,2.189655172413793,815.7
Telangana,MAHABUBABAD,2017,Groundnut,13815.0,1.5129777680429306,815.7
Telangana,MAHBUBNAGAR,2016,Groundnut,375.0,1.6375545851528384,1043.4
Telangana,MAHBUBNAGAR,2016,Groundnut,27454.0,1.8470129171151777,1043.4
Telangana,MAHBUBNAGAR,2017,Groundnut,1324.0,2.188429752066116,815.7
Telangana,MAHBUBNAGAR,2017,Groundnut,42849.0,2.3370057267521136,815.7
Telangana,MANCHERIAL,2016,Groundnut,4.0,2.0,1043.4
Telangana,MANCHERIAL,2016,Groundnut,494.0,2.066945606694561,1043.4
Telangana,MANCHERIAL,2017,Groundnut,2.0,2.0,815.7
Telangana,MANCHERIAL,2017,Groundnut,479.0,2.2383177570093458,815.7
Telangana,MEDAK,2016,Groundnut,31.0,1.9375,1043.4
Telangana,MEDAK,2016,Groundnut,639.0,2.067961165048544,1043.4
Telangana,MEDAK,2017,Groundnut,4.0,2.0,815.7
Telangana,MEDAK,2017,Groundnut,259.0,2.2327586206896552,815.7
Telangana,NAGARKURNOOL,2016,Groundnut,2032.0,1.6387096774193548,1043.4
Telangana,NAGARKURNOOL,2016,Groundnut,94520.0,2.2800077190274024,1043.4
Telangana,NAGARKURNOOL,2017,Groundnut,1791.0,1.526854219948849,815.7
Telangana,NAGARKURNOOL,2017,Groundnut,121816.0,2.3169947693770805,815.7
Telangana,NALGONDA,2016,Groundnut,5461.0,1.6710526315789471,1043.4
Telangana,NALGONDA,2016,Groundnut,5685.0,1.306896551724138,1043.4
Telangana,NALGONDA,2017,Groundnut,399.0,1.1022099447513811,815.7
Telangana,NALGONDA,2017,Groundnut,9895.0,1.9929506545820743,815.7
Telangana,NIRMAL,2016,Groundnut,1282.0,2.067741935483871,1043.4
Telangana,NIRMAL,2017,Groundnut,517.0,2.238095238095238,815.7
Telangana,NIZAMABAD,2016,Groundnut,116.0,1.9333333333333331,1043.4
Telangana,NIZAMABAD,2016,Groundnut,585.0,2.067137809187279,1043.4
Telangana,NIZAMABAD,2017,Groundnut,123.0,2.196428571428572,815.7
Telangana,NIZAMABAD,2017,Groundnut,369.0,2.2363636363636363,815.7
Telangana,PEDDAPALLI,2016,Groundnut,455.0,2.0681818181818183,1043.4
Telangana,PEDDAPALLI,2017,Groundnut,65.0,2.2413793103448274,815.7
Telangana,RAJANNA,2016,Groundnut,455.0,2.0681818181818183,1043.4
Telangana,RAJANNA,2017,Groundnut,371.0,2.2349397590361444,815.7
Telangana,RANGAREDDI,2016,Groundnut,2409.0,2.0678111587982837,1043.4
Telangana,RANGAREDDI,2017,Groundnut,4036.0,3.0232209737827715,815.7
Telangana,SANGAREDDY,2016,Groundnut,29.0,1.9333333333333331,1043.4
Telangana,SANGAREDDY,2016,Groundnut,221.0,2.0654205607476634,1043.4
Telangana,SANGAREDDY,2017,Groundnut,246.0,2.2363636363636363,815.7
Telangana,SIDDIPET,2016,Groundnut,35.0,1.9444444444444444,1043.4
Telangana,SIDDIPET,2016,Groundnut,2887.0,2.068051575931232,1043.4
Telangana,SIDDIPET,2017,Groundnut,57.0,2.1923076923076925,815.7
Telangana,SIDDIPET,2017,Groundnut,1902.0,1.749770009199632,815.7
Telangana,SURYAPET,2016,Groundnut,5108.0,1.6709192018318613,1043.4
Telangana,SURYAPET,2016,Groundnut,9095.0,1.3219476744186047,1043.4
Telangana,SURYAPET,2017,Groundnut,1840.0,1.2768910478834143,815.7
Telangana,SURYAPET,2017,Groundnut,12378.0,2.0859453993933266,815.7
Telangana,VIKARABAD,2016,Groundnut,60.0,1.935483870967742,1043.4
Telangana,VIKARABAD,2016,Groundnut,9008.0,1.7440464666021298,1043.4
Telangana,VIKARABAD,2017,Groundnut,120.0,2.1818181818181817,815.7
Telangana,VIKARABAD,2017,Groundnut,10430.0,2.04309500489716,815.7
Telangana,WANAPARTHY,2016,Groundnut,3090.0,1.639257294429708,1043.4
Telangana,WANAPARTHY,2016,Groundnut,50986.0,2.3910148189833054,1043.4
Telangana,WANAPARTHY,2017,Groundnut,4830.0,1.9690175295556465,815.7
Telangana,WANAPARTHY,2017,Groundnut,51937.0,2.1590039906883938,815.7
Telangana,WARANGAL,2016,Groundnut,10860.0,3.723003085361673,1043.4
Telangana,WARANGAL,2016,Groundnut,12110.0,2.9400339888322407,1043.4
Telangana,WARANGAL,2017,Groundnut,12654.0,4.015867978419549,815.7
Telangana,WARANGAL,2017,Groundnut,10159.0,2.6720147290899527,815.7
Telangana,WARANGAL URBAN,2016,Groundnut,447.0,3.725,1043.4
Telangana,WARANGAL URBAN,2016,Groundnut,935.0,2.06858407079646,1043.4
Telangana,WARANGAL URBAN,2017,Groundnut,166.0,2.1842105263157894,815.7
Telangana,WARANGAL URBAN,2017,Groundnut,1105.0,2.236842105263158,815.7
Telangana,YADADRI,2016,Groundnut,393.0,1.672340425531915,1043.4
Telangana,YADADRI,2016,Groundnut,93.0,2.066666666666667,1043.4
Telangana,YADADRI,2017,Groundnut,114.0,2.1923076923076925,815.7
Telangana,YADADRI,2017,Groundnut,78.0,2.2285714285714286,815.7
Telangana,JANGOAN,2016,Horse-gram,32.0,0.3809523809523809,1043.4
Telangana,JANGOAN,2017,Horse-gram,,0.0,815.7
Telangana,JAYASHANKAR,2016,Horse-gram,2.0,0.5,1043.4
Telangana,JAYASHANKAR,2017,Horse-gram,,0.0,815.7
Telangana,JOGULAMBA,2016,Horse-gram,69.0,0.3812154696132597,1043.4
Telangana,JOGULAMBA,2016,Horse-gram,2.0,0.3333333333333333,1043.4
Telangana,JOGULAMBA,2017,Horse-gram,,0.0,815.7
Telangana,KHAMMAM,2016,Horse-gram,,0.0,1043.4
Telangana,KHAMMAM,2017,Horse-gram,,0.0,815.7
Telangana,KOMARAM BHEEM ASIFABAD,2016,Horse-gram,4.0,0.3636363636363636,1043.4
Telangana,KOMARAM BHEEM ASIFABAD,2017,Horse-gram,,0.0,815.7
Telangana,MAHBUBNAGAR,2016,Horse-gram,6.0,0.375,1043.4
Telangana,MAHBUBNAGAR,2016,Horse-gram,12.0,0.3870967741935484,1043.4
Telangana,MAHBUBNAGAR,2017,Horse-gram,,0.0,815.7
Telangana,MAHBUBNAGAR,2017,Horse-gram,,0.0,815.7
Telangana,MANCHERIAL,2016,Horse-gram,2.0,0.3333333333333333,1043.4
Telangana,MANCHERIAL,2017,Horse-gram,,0.0,815.7
Telangana,MEDAK,2016,Horse-gram,16.0,0.3809523809523809,1043.4
Telangana,MEDAK,2016,Horse-gram,4.0,0.4,1043.4
Telangana,MEDAK,2017,Horse-gram,,0.0,815.7
Telangana,NAGARKURNOOL,2016,Horse-gram,10.0,0.3703703703703703,1043.4
Telangana,NAGARKURNOOL,2017,Horse-gram,,0.0,815.7
Telangana,NALGONDA,2016,Horse-gram,219.0,0.3821989528795811,1043.4
Telangana,NALGONDA,2017,Horse-gram,,0.0,815.7
Telangana,RANGAREDDI,2016,Horse-gram,31.0,0.3780487804878049,1043.4
Telangana,RANGAREDDI,2016,Horse-gram,50.0,0.3816793893129771,1043.4
Telangana,RANGAREDDI,2017,Horse-gram,,0.0,815.7
Telangana,RANGAREDDI,2017,Horse-gram,,0.0,815.7
Telangana,SANGAREDDY,2016,Horse-gram,7.0,0.3888888888888889,1043.4
Telangana,SANGAREDDY,2016,Horse-gram,3.0,0.4285714285714285,1043.4
Telangana,SANGAREDDY,2017,Horse-gram,,0.0,815.7
Telangana,SIDDIPET,2016,Horse-gram,31.0,0.382716049382716,1043.4
Telangana,SIDDIPET,2017,Horse-gram,,0.0,815.7
Telangana,SURYAPET,2016,Horse-gram,61.0,0.38125,1043.4
Telangana,SURYAPET,2017,Horse-gram,,0.0,815.7
Telangana,VIKARABAD,2016,Horse-gram,3.0,0.4285714285714285,1043.4
Telangana,WANAPARTHY,2016,Horse-gram,3.0,0.4285714285714285,1043.4
Telangana,WANAPARTHY,2016,Horse-gram,17.0,0.3777777777777777,1043.4
Telangana,WANAPARTHY,2017,Horse-gram,,0.0,815.7
Telangana,WANAPARTHY,2017,Horse-gram,,0.0,815.7
Telangana,YADADRI,2016,Horse-gram,51.0,0.3834586466165413,1043.4
Telangana,YADADRI,2017,Horse-gram,,0.0,815.7
Telangana,ADILABAD,2016,Jowar,5306.0,0.9650782102582758,1043.4
Telangana,ADILABAD,2016,Jowar,2270.0,0.86707410236822,1043.4
Telangana,ADILABAD,2017,Jowar,2227.0,0.7410981697171382,815.7
Telangana,ADILABAD,2017,Jowar,3738.0,1.2688391038696538,815.7
Telangana,BHADRADRI,2016,Jowar,2.0,1.0,1043.4
Telangana,BHADRADRI,2016,Jowar,56.0,1.1914893617021276,1043.4
Telangana,BHADRADRI,2017,Jowar,162.0,1.35,815.7
Telangana,JAGITIAL,2016,Jowar,839.0,1.1900709219858157,1043.4
Telangana,JAGITIAL,2017,Jowar,327.0,1.3512396694214877,815.7
Telangana,JANGOAN,2016,Jowar,23.0,0.8518518518518519,1043.4
Telangana,JANGOAN,2016,Jowar,112.0,1.1914893617021276,1043.4
Telangana,JANGOAN,2017,Jowar,13.0,0.9285714285714286,815.7
Telangana,JANGOAN,2017,Jowar,76.0,1.3571428571428572,815.7
Telangana,JAYASHANKAR,2016,Jowar,8.0,1.1428571428571428,1043.4
Telangana,JAYASHANKAR,2017,Jowar,4.0,1.3333333333333333,815.7
Telangana,JOGULAMBA,2016,Jowar,584.0,0.7945578231292517,1043.4
Telangana,JOGULAMBA,2016,Jowar,2614.0,1.2751219512195122,1043.4
Telangana,JOGULAMBA,2017,Jowar,87.0,0.9456521739130436,815.7
Telangana,JOGULAMBA,2017,Jowar,4781.0,3.018308080808081,815.7
Telangana,KAMAREDDY,2016,Jowar,122.0,0.583732057416268,1043.4
Telangana,KAMAREDDY,2016,Jowar,5903.0,1.816866728224069,1043.4
Telangana,KAMAREDDY,2017,Jowar,144.0,0.9411764705882352,815.7
Telangana,KAMAREDDY,2017,Jowar,4918.0,1.4589142687629784,815.7
Telangana,KHAMMAM,2016,Jowar,270.0,1.1894273127753303,1043.4
Telangana,KHAMMAM,2017,Jowar,9.0,0.9,815.7
Telangana,KHAMMAM,2017,Jowar,281.0,1.3509615384615383,815.7
Telangana,KOMARAM BHEEM ASIFABAD,2016,Jowar,2045.0,0.9650778669183576,1043.4
Telangana,KOMARAM BHEEM ASIFABAD,2016,Jowar,3454.0,0.8959792477302205,1043.4
Telangana,KOMARAM BHEEM ASIFABAD,2017,Jowar,2067.0,1.1858864027538727,815.7
Telangana,KOMARAM BHEEM ASIFABAD,2017,Jowar,2385.0,0.8400845368087355,815.7
Telangana,MAHABUBABAD,2016,Jowar,1174.0,0.8221288515406162,1043.4
Telangana,MAHABUBABAD,2017,Jowar,19.0,0.95,815.7
Telangana,MAHABUBABAD,2017,Jowar,1653.0,1.160814606741573,815.7
Telangana,MAHBUBNAGAR,2016,Jowar,14265.0,0.7949732501114579,1043.4
Telangana,MAHBUBNAGAR,2016,Jowar,1151.0,0.8686792452830189,1043.4
Telangana,MAHBUBNAGAR,2017,Jowar,16038.0,1.0609949722148715,815.7
Telangana,MAHBUBNAGAR,2017,Jowar,900.0,0.9375,815.7
Telangana,MANCHERIAL,2016,Jowar,464.0,1.1897435897435895,1043.4
Telangana,MANCHERIAL,2017,Jowar,38.0,0.95,815.7
Telangana,MANCHERIAL,2017,Jowar,523.0,1.351421188630491,815.7
Telangana,MEDAK,2016,Jowar,760.0,0.7096171802054155,1043.4
Telangana,MEDAK,2016,Jowar,852.0,1.2223816355810615,1043.4
Telangana,MEDAK,2017,Jowar,437.0,0.9438444924406048,815.7
Telangana,MEDAK,2017,Jowar,975.0,1.567524115755627,815.7
Telangana,MEDCHAL,2016,Jowar,50.0,1.3157894736842106,1043.4
Telangana,MEDCHAL,2016,Jowar,7.0,1.1666666666666667,1043.4
Telangana,MEDCHAL,2017,Jowar,60.0,0.9375,815.7
Telangana,MEDCHAL,2017,Jowar,11.0,1.375,815.7
Telangana,NAGARKURNOOL,2016,Jowar,6434.0,0.7950080316322748,1043.4
Telangana,NAGARKURNOOL,2016,Jowar,1013.0,1.190364277320799,1043.4
Telangana,NAGARKURNOOL,2017,Jowar,2193.0,0.6130835896002237,815.7
Telangana,NAGARKURNOOL,2017,Jowar,311.0,0.7493975903614458,815.7
Telangana,NALGONDA,2016,Jowar,461.0,0.4324577861163227,1043.4
Telangana,NALGONDA,2016,Jowar,10.0,1.25,1043.4
Telangana,NALGONDA,2017,Jowar,231.0,0.9428571428571428,815.7
Telangana,NALGONDA,2017,Jowar,35.0,1.3461538461538465,815.7
Telangana,NIRMAL,2016,Jowar,41.0,0.9761904761904762,1043.4
Telangana,NIRMAL,2016,Jowar,4241.0,1.7100806451612902,1043.4
Telangana,NIRMAL,2017,Jowar,4.0,1.0,815.7
Telangana,NIRMAL,2017,Jowar,3804.0,1.4349302150132026,815.7
Telangana,NIZAMABAD,2016,Jowar,3.0,0.5,1043.4
Telangana,NIZAMABAD,2016,Jowar,309.0,1.1884615384615385,1043.4
Telangana,NIZAMABAD,2017,Jowar,1.0,1.0,815.7
Telangana,NIZAMABAD,2017,Jowar,226.0,1.3532934131736527,815.7
Telangana,RANGAREDDI,2016,Jowar,9140.0,1.3200462160600808,1043.4
Telangana,RANGAREDDI,2016,Jowar,403.0,1.1887905604719764,1043.4
Telangana,RANGAREDDI,2017,Jowar,6194.0,1.0830564784053156,815.7
Telangana,RANGAREDDI,2017,Jowar,570.0,1.3507109004739335,815.7
Telangana,SANGAREDDY,2016,Jowar,5677.0,0.7099799899949975,1043.4
Telangana,SANGAREDDY,2016,Jowar,5136.0,1.2,1043.4
Telangana,SANGAREDDY,2017,Jowar,4750.0,0.9159274971075974,815.7
Telangana,SANGAREDDY,2017,Jowar,4525.0,1.379993900579445,815.7
Telangana,SIDDIPET,2016,Jowar,105.0,0.7094594594594594,1043.4
Telangana,SIDDIPET,2017,Jowar,15.0,0.9375,815.7
Telangana,SURYAPET,2016,Jowar,538.0,1.1902654867256637,1043.4
Telangana,SURYAPET,2017,Jowar,504.0,1.351206434316354,815.7
Telangana,VIKARABAD,2016,Jowar,6073.0,1.319930449902195,1043.4
Telangana,VIKARABAD,2016,Jowar,1969.0,0.901969766376546,1043.4
Telangana,VIKARABAD,2017,Jowar,3058.0,0.7818972129890054,815.7
Telangana,VIKARABAD,2017,Jowar,1758.0,0.9161021365294424,815.7
Telangana,WANAPARTHY,2016,Jowar,2554.0,0.7948957360722066,1043.4
Telangana,WANAPARTHY,2016,Jowar,208.0,1.1885714285714286,1043.4
Telangana,WANAPARTHY,2017,Jowar,2539.0,1.090167453842851,815.7
Telangana,WANAPARTHY,2017,Jowar,81.0,1.35,815.7
Telangana,WARANGAL,2016,Jowar,79.0,1.196969696969697,1043.4
Telangana,WARANGAL,2017,Jowar,124.0,1.3478260869565215,815.7
Telangana,WARANGAL URBAN,2017,Jowar,4.0,1.0,815.7
